ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
4105,Scorzonera humilis L.,1,78001,Scorzonera humilis,1,species,L.,L.,1,L.,Asteraceae,Scorzonera,Scorzonera,1,humilis,humilis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243218-1,,Y,Accepted,Scorzonera humilis,Scorzonera humilis,L.,78001,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243218-1,,Asteraceae,1,1,wcvp,0,
4106,Scorzonera laciniata L.,1,111101,Scorzonera laciniata,1,species,L.,L.,1,L.,Asteraceae,Scorzonera,Scorzonera,1,laciniata,laciniata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243258-1,,Y,Accepted,Scorzonera laciniata,Scorzonera laciniata,L.,111101,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243258-1,,Asteraceae,1,1,wcvp,0,
4107,Scorzonera parviflora Jacq.,1,74301,Scorzonera parviflora,1,species,Jacq.,Jacq.,1,Jacq.,Asteraceae,Scorzonera,Scorzonera,1,parviflora,parviflora,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243328-1,,Y,Accepted,Scorzonera parviflora,Scorzonera parviflora,Jacq.,74301,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243328-1,,Asteraceae,1,1,wcvp,0,
4108,Scorzonera purpurea L.,1,127328,Scorzonera purpurea,1,species,L.,L.,1,L.,Asteraceae,Scorzonera,Scorzonera,1,purpurea,purpurea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243361-1,,Y,Accepted,Scorzonera purpurea,Scorzonera purpurea,L.,127328,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243361-1,,Asteraceae,1,1,wcvp,0,
4109,Scorzoneroides autumnalis (L.) Moench,1,22628,Scorzoneroides autumnalis,1,species,(L.) Moench,(L.) Moench,1,(L.) Moench,Asteraceae,Scorzoneroides,Scorzoneroides,1,autumnalis,autumnalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243480-1,,Y,Accepted,Scorzoneroides autumnalis,Scorzoneroides autumnalis,(L.) Moench,22628,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243480-1,,Asteraceae,1,1,wcvp,0,
4110,Scorzoneroides autumnalis subsp. autumnalis,1,56193,Scorzoneroides autumnalis subsp. autumnalis,1,subspecies,,,NA,,Asteraceae,Scorzoneroides,Scorzoneroides,1,autumnalis,autumnalis,1,,,NA,subsp.,autumnalis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180704-1,,Y,Accepted,Scorzoneroides autumnalis subsp. autumnalis,Scorzoneroides autumnalis,,56193,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180704-1,,Asteraceae,1,1,wcvp,0,
4111,Scorzoneroides autumnalis subsp. borealis (Ball) Greuter,1,98434,Scorzoneroides autumnalis subsp. borealis,1,subspecies,(Ball) Greuter,(Ball) Greuter,1,(Ball) Greuter,Asteraceae,Scorzoneroides,Scorzoneroides,1,autumnalis,autumnalis,1,,,NA,subsp.,borealis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77075516-1,,Y,Accepted,Scorzoneroides autumnalis subsp. borealis,Scorzoneroides autumnalis,(Ball) Greuter,98434,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77075516-1,,Asteraceae,1,1,wcvp,0,
4112,Scorzoneroides helvetica (Merat) Holub,0.96762,127041,Scorzoneroides helvetica,1,species,(Merat) Holub,(Mérat) Holub,0.8381,(Mérat) Holub,Asteraceae,Scorzoneroides,Scorzoneroides,1,helvetica,helvetica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243483-1,,Y,Accepted,Scorzoneroides helvetica,Scorzoneroides helvetica,(Mérat) Holub,127041,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243483-1,,Asteraceae,1,1,wcvp,0,
4113,Scorzoneroides montana (Lam.) Holub,1,53393,Scorzoneroides montana,1,species,(Lam.) Holub,(Lam.) Holub,1,(Lam.) Holub,Asteraceae,Scorzoneroides,Scorzoneroides,1,montana,montana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243486-1,,Y,Accepted,Scorzoneroides montana,Scorzoneroides montana,(Lam.) Holub,53393,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243486-1,,Asteraceae,1,1,wcvp,0,
4114,Scorzoneroides montana subsp. melanotricha (F. Vierh.) Gutermann,0.97288,1328149,Scorzoneroides montana subsp. melanotricha,1,subspecies,(F. Vierh.) Gutermann,(Vierh.) Gutermann,0.8644,(Vierh.) Gutermann,Asteraceae,Scorzoneroides,Scorzoneroides,1,montana,montana,1,,,NA,subsp.,melanotricha,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001361014,,Y,Accepted,Scorzoneroides montana subsp. melanotricha,Scorzoneroides montana,(Vierh.) Gutermann,1328149,subspecies,https://www.worldfloraonline.org/taxon/wfo-0001361014,,Asteraceae,1,1,wfo,0,
4115,Scrophularia auriculata L.,1,489291,Scrophularia auriculata,1,species,L.,L.,1,L.,Scrophulariaceae,Scrophularia,Scrophularia,1,auriculata,auriculata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809039-1,,Y,Accepted,Scrophularia auriculata,Scrophularia auriculata,L.,489291,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809039-1,,Scrophulariaceae,1,1,wcvp,0,
4116,Scrophularia auriculata subsp. auriculata,1,1511454,Scrophularia auriculata subsp. auriculata,1,subspecies,,,NA,,Scrophulariaceae,Scrophularia,Scrophularia,1,auriculata,auriculata,1,,,NA,subsp.,auriculata,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227334-1,,Y,Accepted,Scrophularia auriculata subsp. auriculata,Scrophularia auriculata,,1511454,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227334-1,,Scrophulariaceae,1,1,wcvp,0,
4117,Scrophularia canina L.,1,488962,Scrophularia canina,1,species,L.,L.,1,L.,Scrophulariaceae,Scrophularia,Scrophularia,1,canina,canina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809084-1,,Y,Accepted,Scrophularia canina,Scrophularia canina,L.,488962,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809084-1,,Scrophulariaceae,1,1,wcvp,0,
4118,Scrophularia canina subsp. canina,1,1511450,Scrophularia canina subsp. canina,1,subspecies,,,NA,,Scrophulariaceae,Scrophularia,Scrophularia,1,canina,canina,1,,,NA,subsp.,canina,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77226946-1,,Y,Accepted,Scrophularia canina subsp. canina,Scrophularia canina,,1511450,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77226946-1,,Scrophulariaceae,1,1,wcvp,0,
4119,Scrophularia nodosa L.,1,490045,Scrophularia nodosa,1,species,L.,L.,1,L.,Scrophulariaceae,Scrophularia,Scrophularia,1,nodosa,nodosa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30088899-2,,Y,Accepted,Scrophularia nodosa,Scrophularia nodosa,L.,490045,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30088899-2,,Scrophulariaceae,1,1,wcvp,0,
4120,Scrophularia umbrosa Dumort.,1,489908,Scrophularia umbrosa,1,species,Dumort.,Dumort.,1,Dumort.,Scrophulariaceae,Scrophularia,Scrophularia,1,umbrosa,umbrosa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809581-1,,Y,Synonym,Scrophularia oblongifolia,Scrophularia oblongifolia,Loisel.,489939,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809394-1,,Scrophulariaceae,1,1,wcvp,0,
4121,Scrophularia umbrosa subsp. neesii (Wirtg.) E. Mayer,1,1511132,Scrophularia umbrosa subsp. neesii,1,subspecies,(Wirtg.) E. Mayer,(Wirtg.) E.Mayer,1,(Wirtg.) E.Mayer,Scrophulariaceae,Scrophularia,Scrophularia,1,umbrosa,umbrosa,1,,,NA,subsp.,neesii,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2911378-4,,Y,Synonym,Scrophularia oblongifolia,Scrophularia oblongifolia,Loisel.,489939,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809394-1,,Scrophulariaceae,1,1,wcvp,0,
4122,Scrophularia umbrosa subsp. umbrosa,0.59957384396743,489908,Scrophularia umbrosa,0.59957384396743,species,,,NA,Dumort.,Scrophulariaceae,Scrophularia,Scrophularia,1,umbrosa,umbrosa,1,,,NA,,,NA,,,NA,,subsp. umbrosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809581-1,,Y,Synonym,Scrophularia oblongifolia,Scrophularia oblongifolia,Loisel.,489939,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809394-1,,Scrophulariaceae,1,1,wcvp,3,[Partial] [Ambiguous]
4123,Scrophularia vernalis L.,1,489679,Scrophularia vernalis,1,species,L.,L.,1,L.,Scrophulariaceae,Scrophularia,Scrophularia,1,vernalis,vernalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809598-1,,Y,Accepted,Scrophularia vernalis,Scrophularia vernalis,L.,489679,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:809598-1,,Scrophulariaceae,1,1,wcvp,0,
4124,Scutellaria altissima L.,1,302560,Scutellaria altissima,1,species,L.,L.,1,L.,Lamiaceae,Scutellaria,Scutellaria,1,altissima,altissima,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458118-1,,Y,Accepted,Scutellaria altissima,Scutellaria altissima,L.,302560,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458118-1,,Lamiaceae,1,1,wcvp,0,
4125,Scutellaria galericulata L.,1,302804,Scutellaria galericulata,1,species,L.,L.,1,L.,Lamiaceae,Scutellaria,Scutellaria,1,galericulata,galericulata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458280-1,,Y,Accepted,Scutellaria galericulata,Scutellaria galericulata,L.,302804,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458280-1,,Lamiaceae,1,1,wcvp,0,
4126,Scutellaria hastifolia L.,1,302852,Scutellaria hastifolia,1,species,L.,L.,1,L.,Lamiaceae,Scutellaria,Scutellaria,1,hastifolia,hastifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458313-1,,Y,Accepted,Scutellaria hastifolia,Scutellaria hastifolia,L.,302852,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458313-1,,Lamiaceae,1,1,wcvp,0,
4127,Scutellaria minor Huds.,1,303079,Scutellaria minor,1,species,Huds.,Huds.,1,Huds.,Lamiaceae,Scutellaria,Scutellaria,1,minor,minor,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458463-1,,Y,Accepted,Scutellaria minor,Scutellaria minor,Huds.,303079,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458463-1,,Lamiaceae,1,1,wcvp,0,
4128,Securigera varia (L.) Lassen,1,183901,Securigera varia,1,species,(L.) Lassen,(L.) Lassen,1,(L.) Lassen,Fabaceae,Securigera,Securigera,1,varia,varia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:946592-1,,Y,Synonym,Coronilla varia,Coronilla varia,L.,208984,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487281-1,,Fabaceae,1,1,wcvp,0,
4129,Sedum acre L.,1,431253,Sedum acre,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,acre,acre,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274996-1,,Y,Accepted,Sedum acre,Sedum acre,L.,431253,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274996-1,,Crassulaceae,1,1,wcvp,0,
4130,Sedum album L.,1,432263,Sedum album,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,album,album,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275022-1,,Y,Accepted,Sedum album,Sedum album,L.,432263,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275022-1,,Crassulaceae,1,1,wcvp,0,
4131,Sedum album subsp. album,1,1711691,Sedum album subsp. album,1,subspecies,,,NA,,Crassulaceae,Sedum,Sedum,1,album,album,1,,,NA,subsp.,album,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225121-1,,Y,Accepted,Sedum album subsp. album,Sedum album,,1711691,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225121-1,,Crassulaceae,1,1,wcvp,0,
4132,Sedum alpestre Vill.,1,432204,Sedum alpestre,1,species,Vill.,Vill.,1,Vill.,Crassulaceae,Sedum,Sedum,1,alpestre,alpestre,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275031-1,,Y,Accepted,Sedum alpestre,Sedum alpestre,Vill.,432204,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275031-1,,Crassulaceae,1,1,wcvp,0,
4133,Sedum annuum L.,1,432224,Sedum annuum,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,annuum,annuum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284811-2,,Y,Accepted,Sedum annuum,Sedum annuum,L.,432224,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284811-2,,Crassulaceae,1,1,wcvp,0,
4134,Sedum atratum L.,1,431212,Sedum atratum,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,atratum,atratum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275094-1,,Y,Accepted,Sedum atratum,Sedum atratum,L.,431212,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275094-1,,Crassulaceae,1,1,wcvp,0,
4135,Sedum dasyphyllum L.,1,431158,Sedum dasyphyllum,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,dasyphyllum,dasyphyllum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275301-1,,Y,Accepted,Sedum dasyphyllum,Sedum dasyphyllum,L.,431158,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275301-1,,Crassulaceae,1,1,wcvp,0,
4136,Sedum dasyphyllum subsp. dasyphyllum,1,1782147,Sedum dasyphyllum subsp. dasyphyllum,1,subspecies,,,NA,,Crassulaceae,Sedum,Sedum,1,dasyphyllum,dasyphyllum,1,,,NA,subsp.,dasyphyllum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77224999-1,,Y,Accepted,Sedum dasyphyllum subsp. dasyphyllum,Sedum dasyphyllum,,1782147,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77224999-1,,Crassulaceae,1,1,wcvp,0,
4137,Sedum hispanicum L.,1,431602,Sedum hispanicum,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,hispanicum,hispanicum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275520-1,,Y,Accepted,Sedum hispanicum,Sedum hispanicum,L.,431602,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275520-1,,Crassulaceae,1,1,wcvp,0,
4138,Sedum rubens L.,1,431098,Sedum rubens,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,rubens,rubens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275980-1,,Y,Accepted,Sedum rubens,Sedum rubens,L.,431098,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275980-1,,Crassulaceae,1,1,wcvp,0,
4139,Sedum rupestre agg.,0.9,435537,Sedum rupestre,1,species,,,NA,L.,Crassulaceae,Sedum,Sedum,1,rupestre,rupestre,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275994-1,,Y,Synonym,Petrosedum rupestre,Petrosedum rupestre,(L.) P.V.Heath,390950,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:945121-1,,Crassulaceae,1,2,wcvp,6,[Ambiguous] [HigherTaxa]
4140,Sedum forsterianum Sm.,1,431556,Sedum forsterianum,1,species,Sm.,Sm.,1,Sm.,Crassulaceae,Sedum,Sedum,1,forsterianum,forsterianum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275418-1,,Y,Synonym,Petrosedum forsterianum,Petrosedum forsterianum,(Sm.) Grulich,390943,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914405-1,,Crassulaceae,1,1,wcvp,0,
4141,Sedum rupestre L.,1,435537,Sedum rupestre,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,rupestre,rupestre,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275994-1,,Y,Synonym,Petrosedum rupestre,Petrosedum rupestre,(L.) P.V.Heath,390950,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:945121-1,,Crassulaceae,1,1,wcvp,2,[Ambiguous]
4142,Sedum rupestre subsp. rupestre,0.59957384396743,435537,Sedum rupestre,0.59957384396743,species,,,NA,L.,Crassulaceae,Sedum,Sedum,1,rupestre,rupestre,1,,,NA,,,NA,,,NA,,subsp. rupestre,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275994-1,,Y,Synonym,Petrosedum rupestre,Petrosedum rupestre,(L.) P.V.Heath,390950,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:945121-1,,Crassulaceae,1,2,wcvp,7,[Partial] [Ambiguous] [HigherTaxa]
4143,Sedum sexangulare L.,1,432075,Sedum sexangulare,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,sexangulare,sexangulare,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276056-1,,Y,Accepted,Sedum sexangulare,Sedum sexangulare,L.,432075,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276056-1,,Crassulaceae,1,1,wcvp,0,
4144,Sedum villosum L.,1,435310,Sedum villosum,1,species,L.,L.,1,L.,Crassulaceae,Sedum,Sedum,1,villosum,villosum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284837-2,,Y,Accepted,Sedum villosum,Sedum villosum,L.,435310,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284837-2,,Crassulaceae,1,1,wcvp,0,
4145,Selaginella apoda (L.) Spring,0.91222,1296258,Selaginella apoda,1,species,(L.) Spring,(L.) Fernald,0.5611,(L.) Fernald,Selaginellaceae,Selaginella,Selaginella,1,apoda,apoda,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001327802,,Y,Synonym,Selaginella apoda,Selaginella apoda,Spring,1377967,species,https://www.worldfloraonline.org/taxon/wfo-0001429093,,Selaginellaceae,1,1,wfo,0,
4146,Selaginella helvetica (L.) Spring,1,1259501,Selaginella helvetica,1,species,(L.) Spring,(L.) Spring,1,(L.) Spring,Selaginellaceae,Selaginella,Selaginella,1,helvetica,helvetica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60454892-2,,Y,Accepted,Selaginella helvetica,Selaginella helvetica,(L.) Spring,1259501,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60454892-2,,Selaginellaceae,1,1,wcvp,0,
4147,Selaginella selaginoides (L.) Schrank & Mart.,0.95232000000000006,1104122,Selaginella selaginoides,1,species,(L.) Schrank & Mart.,(L.) P.Beauv. ex Schrank & Mart.,0.7616,(L.) P.Beauv. ex Schrank & Mart.,Selaginellaceae,Selaginella,Selaginella,1,selaginoides,selaginoides,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60452842-2,,Y,Accepted,Selaginella selaginoides,Selaginella selaginoides,(L.) P.Beauv. ex Schrank & Mart.,1104122,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60452842-2,,Selaginellaceae,1,1,wcvp,0,
4148,Selinum carvifolia (L.) L.,1,1577234,Selinum carvifolia,1,species,(L.) L.,(L.) L.,1,(L.) L.,Apiaceae,Selinum,Selinum,1,carvifolia,carvifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848204-1,,Y,Accepted,Selinum carvifolia,Selinum carvifolia,(L.) L.,1577234,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848204-1,,Apiaceae,1,1,wcvp,0,
4149,Selinum dubium (Schkuhr) Leute,1,1055002,Selinum dubium,1,species,(Schkuhr) Leute,(Schkuhr) Leute,1,(Schkuhr) Leute,Apiaceae,Selinum,Selinum,1,dubium,dubium,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001068500,,Y,Synonym,Kadenia dubia,Kadenia dubia,(Schkuhr) Lavrova & V.N.Tikhom.,351383,species,https://www.worldfloraonline.org/taxon/wfo-0000356533,,Apiaceae,1,2,wfo,4,[HigherTaxa]
4150,Selinum dubium subsp. dubium,0.59957384396743,1825706,Selinum dubium,0.59957384396743,species,,,NA,Turcz.,Apiaceae,Selinum,Selinum,1,dubium,dubium,1,,,NA,,,NA,,,NA,,subsp. dubium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848246-1,,Y,Synonym,Conioselinum tataricum,Conioselinum tataricum,Hoffm.,610924,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:840650-1,,Apiaceae,1,2,wcvp,5,[Partial] [HigherTaxa]
4151,Selinum silaifolium (Jacq.) Beck,1,1616237,Selinum silaifolium,1,species,(Jacq.) Beck,(Jacq.) Beck,1,(Jacq.) Beck,Apiaceae,Selinum,Selinum,1,silaifolium,silaifolium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848368-1,,Y,Synonym,Cnidium silaifolium,Cnidium silaifolium,(Jacq.) Simonk.,1613889,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:840479-1,,Apiaceae,1,1,wcvp,0,
4152,Sempervivum arachnoideum L.,1,435368,Sempervivum arachnoideum,1,species,L.,L.,1,L.,Crassulaceae,Sempervivum,Sempervivum,1,arachnoideum,arachnoideum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276315-1,,Y,Accepted,Sempervivum arachnoideum,Sempervivum arachnoideum,L.,435368,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276315-1,,Crassulaceae,1,1,wcvp,0,
4153,Sempervivum arachnoideum subsp. arachnoideum,1,1783803,Sempervivum arachnoideum subsp. arachnoideum,1,subspecies,,,NA,,Crassulaceae,Sempervivum,Sempervivum,1,arachnoideum,arachnoideum,1,,,NA,subsp.,arachnoideum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225812-1,,Y,Accepted,Sempervivum arachnoideum subsp. arachnoideum,Sempervivum arachnoideum,,1783803,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225812-1,,Crassulaceae,1,1,wcvp,0,
4154,Sempervivum barbulatum Schott,1,1283038,Sempervivum barbulatum,1,species,Schott,Schott,1,Schott,Crassulaceae,Sempervivum,Sempervivum,1,barbulatum,barbulatum,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001300736,,Y,Accepted,Sempervivum barbulatum,Sempervivum barbulatum,Schott,1283038,species,https://www.worldfloraonline.org/taxon/wfo-0001300736,,Crassulaceae,1,1,wfo,0,
4155,Sempervivum funckii W.D.J. Koch,0.93778,435474,Sempervivum funckii,1,species,W.D.J. Koch,F.Braun ex W.D.J.Koch,0.6889,F.Braun ex W.D.J.Koch,Crassulaceae,Sempervivum,Sempervivum,1,funckii,funckii,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000441373,,Y,Accepted,Sempervivum funckii,Sempervivum funckii,F.Braun ex W.D.J.Koch,435474,species,https://www.worldfloraonline.org/taxon/wfo-0000441373,,Crassulaceae,1,1,wfo,0,
4156,Sempervivum globiferum L.,1,435519,Sempervivum globiferum,1,species,L.,L.,1,L.,Crassulaceae,Sempervivum,Sempervivum,1,globiferum,globiferum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276452-1,,Y,Accepted,Sempervivum globiferum,Sempervivum globiferum,L.,435519,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276452-1,,Crassulaceae,1,1,wcvp,0,
4157,Sempervivum globiferum subsp. arenarium (W.D.J. Koch) 't Hart & Bleij,0.83156,1609719,Sempervivum globiferum subsp. arenarium,1,subspecies,(W.D.J. Koch),(W.D.J.Koch) 't Hart & Bleij,0.6578,(W.D.J.Koch) 't Hart & Bleij,Crassulaceae,Sempervivum,Sempervivum,1,globiferum,globiferum,1,,,NA,subsp.,arenarium,1,,,NA,,t Hart & Bleij,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010500-1,,Y,Accepted,Sempervivum globiferum subsp. arenarium,Sempervivum globiferum,(W.D.J.Koch) 't Hart & Bleij,1609719,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010500-1,,Crassulaceae,1,1,wcvp,0,
4158,Sempervivum globiferum subsp. globiferum,1,1710928,Sempervivum globiferum subsp. globiferum,1,subspecies,,,NA,,Crassulaceae,Sempervivum,Sempervivum,1,globiferum,globiferum,1,,,NA,subsp.,globiferum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225163-1,,Y,Accepted,Sempervivum globiferum subsp. globiferum,Sempervivum globiferum,,1710928,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225163-1,,Crassulaceae,1,1,wcvp,0,
